id,name,location_area
74,geodude,rock-tunnel-1f
74,geodude,rock-tunnel-b1f
74,geodude,kanto-victory-road-1-3f
74,geodude,cerulean-cave-1f
74,geodude,cerulean-cave-2f
74,geodude,cerulean-cave-b1f
74,geodude,mt-moon-b1f
74,geodude,mt-moon-b2f
74,geodude,rock-tunnel-b2f
74,geodude,kanto-victory-road-2-1f
74,geodude,kanto-victory-road-2-2f
74,geodude,kanto-victory-road-2-3f
74,geodude,granite-cave-1f
74,geodude,granite-cave-b2f
74,geodude,hoenn-victory-road-b1f
74,geodude,hoenn-route-111-area
74,geodude,hoenn-route-114-area
74,geodude,hoenn-safari-zone-neacro-bike-area
74,geodude,magma-hideout-area
74,geodude,mt-ember-area
74,geodude,mt-ember-cave
74,geodude,mt-ember-inside
74,geodude,mt-ember-1f-cave-behind-team-rocket
74,geodude,mt-ember-b1f
74,geodude,mt-ember-b2f
74,geodude,kindle-road-area
74,geodude,sevault-canyon-area
74,geodude,johto-safari-zone-zone-peak
74,geodude,mt-ember-summit
74,geodude,team-rocket-hq-area
75,graveler,mt-coronet-2f
75,graveler,mt-coronet-3f
75,graveler,mt-coronet-4f
75,graveler,mt-coronet-4f-small-room
75,graveler,mt-coronet-5f
75,graveler,mt-coronet-6f
75,graveler,mt-coronet-1f-from-exterior
75,graveler,mt-coronet-1f-route-216
75,graveler,mt-coronet-b1f
75,graveler,sinnoh-victory-road-1f
75,graveler,sinnoh-victory-road-2f
75,graveler,sinnoh-victory-road-b1f
75,graveler,sinnoh-victory-road-inside-b1f
75,graveler,sinnoh-victory-road-inside
75,graveler,sinnoh-victory-road-inside-exit
75,graveler,stark-mountain-area
75,graveler,stark-mountain-entrance
75,graveler,stark-mountain-inside
75,graveler,sendoff-spring-area
75,graveler,snowpoint-temple-1f
75,graveler,snowpoint-temple-b1f
75,graveler,snowpoint-temple-b2f
75,graveler,snowpoint-temple-b3f
75,graveler,snowpoint-temple-b4f
75,graveler,snowpoint-temple-b5f
75,graveler,iron-island-1f
75,graveler,iron-island-b1f-left
75,graveler,iron-island-b1f-right
75,graveler,iron-island-b2f-right
75,graveler,iron-island-b2f-left
75,graveler,iron-island-b3f
75,graveler,valor-lakefront-area
75,graveler,sinnoh-route-211-east-towards-celestic-town
75,graveler,sinnoh-route-214-area
75,graveler,sinnoh-route-216-area
75,graveler,sinnoh-route-225-area
75,graveler,sinnoh-route-227-area
75,graveler,sinnoh-sea-route-226-area
75,graveler,mt-mortar-upper-cave
75,graveler,johto-route-45-area
75,graveler,dark-cave-blackthorn-city-entrance
75,graveler,johto-route-47-inside-cave
75,graveler,mt-silver-1f
75,graveler,mt-silver-top
75,graveler,rock-tunnel-b1f
75,graveler,kanto-victory-road-1-1f
75,graveler,kanto-victory-road-1-2f
75,graveler,kanto-victory-road-1-3f
75,graveler,cerulean-cave-1f
75,graveler,cerulean-cave-2f
75,graveler,cerulean-cave-b1f
75,graveler,kanto-victory-road-2-1f
75,graveler,kanto-victory-road-2-2f
75,graveler,kanto-victory-road-2-3f
75,graveler,hoenn-victory-road-b1f
75,graveler,magma-hideout-area
75,graveler,mt-ember-area
75,graveler,mt-ember-inside
75,graveler,mt-ember-1f-cave-behind-team-rocket
75,graveler,mt-ember-b1f
75,graveler,mt-ember-b2f
75,graveler,kindle-road-area
75,graveler,sevault-canyon-area
75,graveler,challengers-cave-1f
75,graveler,challengers-cave-b1f
75,graveler,challengers-cave-b2f
75,graveler,kalos-route-13-area
75,graveler,kalos-route-18-area
75,graveler,kalos-victory-road-unknown-area-322
75,graveler,kalos-victory-road-unknown-area-324
75,graveler,kalos-victory-road-unknown-area-326
75,graveler,kalos-victory-road-unknown-area-328
75,graveler,terminus-cave-unknown-area-343
75,graveler,terminus-cave-unknown-area-344
75,graveler,terminus-cave-unknown-area-345
75,graveler,terminus-cave-unknown-area-347
75,graveler,terminus-cave-unknown-area-348
75,graveler,mt-ember-summit
75,graveler,tapu-village-area
76,golem,johto-safari-zone-zone-peak
77,ponyta,sinnoh-route-206-area
77,ponyta,sinnoh-route-207-area
77,ponyta,sinnoh-route-210-south-towards-solaceon-town
77,ponyta,sinnoh-route-211-west-towards-eterna-city
77,ponyta,sinnoh-route-211-east-towards-celestic-town
77,ponyta,sinnoh-route-214-area
77,ponyta,sinnoh-route-215-area
77,ponyta,mt-silver-outside
77,ponyta,kanto-route-26-area
77,ponyta,kanto-route-27-area
77,ponyta,kanto-route-28-area
77,ponyta,kanto-route-17-area
77,ponyta,kanto-route-22-area
77,ponyta,pokemon-mansion-1f
77,ponyta,pokemon-mansion-2f
77,ponyta,pokemon-mansion-3f
77,ponyta,pokemon-mansion-b1f
77,ponyta,mt-ember-area
77,ponyta,kindle-road-area
78,rapidash,mt-silver-outside
78,rapidash,kanto-route-28-area
78,rapidash,mt-ember-area
78,rapidash,kindle-road-area
78,rapidash,unova-route-12-area
79,slowpoke,sinnoh-route-205-east-towards-eterna-city
79,slowpoke,slowpoke-well-1f
79,slowpoke,slowpoke-well-b1f
79,slowpoke,seafoam-islands-1f
79,slowpoke,seafoam-islands-b1f
79,slowpoke,seafoam-islands-b2f
79,slowpoke,seafoam-islands-b3f
79,slowpoke,seafoam-islands-b4f
79,slowpoke,kanto-route-12-area
79,slowpoke,kanto-sea-route-19-area
79,slowpoke,kanto-sea-route-20-area
79,slowpoke,cinnabar-island-area
79,slowpoke,viridian-city-area
79,slowpoke,cerulean-city-area
79,slowpoke,vermilion-city-area
79,slowpoke,celadon-city-area
79,slowpoke,fuchsia-city-area
79,slowpoke,pallet-town-area
79,slowpoke,kanto-route-4-area
79,slowpoke,kanto-route-6-area
79,slowpoke,kanto-route-10-area
79,slowpoke,kanto-route-11-area
79,slowpoke,kanto-route-13-area
79,slowpoke,kanto-sea-route-21-area
79,slowpoke,kanto-route-22-area
79,slowpoke,kanto-route-24-area
79,slowpoke,kanto-route-25-area
79,slowpoke,tohjo-falls-area
79,slowpoke,cerulean-cave-1f
79,slowpoke,cerulean-cave-b1f
79,slowpoke,kanto-route-23-area
79,slowpoke,kanto-safari-zone-middle
79,slowpoke,kanto-safari-zone-area-1-east
79,slowpoke,kanto-safari-zone-area-2-north
79,slowpoke,kanto-safari-zone-area-3-west
79,slowpoke,ss-anne-area
79,slowpoke,berry-forest-area
79,slowpoke,icefall-cave-entrance
79,slowpoke,icefall-cave-waterfall
79,slowpoke,kindle-road-area
79,slowpoke,treasure-beach-area
79,slowpoke,cape-brink-area
79,slowpoke,bond-bridge-area
79,slowpoke,resort-gorgeous-area
79,slowpoke,water-labyrinth-area
79,slowpoke,five-isle-meadow-area
79,slowpoke,memorial-pillar-area
79,slowpoke,outcast-island-area
79,slowpoke,green-path-area
79,slowpoke,water-path-area
79,slowpoke,ruin-valley-area
79,slowpoke,trainer-tower-area
79,slowpoke,canyon-entrance-area
79,slowpoke,tanoby-ruins-area
79,slowpoke,one-island-area
79,slowpoke,four-island-area
79,slowpoke,five-island-area
79,slowpoke,abundant-shrine-area
79,slowpoke,kalos-route-12-area
79,slowpoke,azure-bay-area
79,slowpoke,johto-safari-zone-zone-rocky-beach
79,slowpoke,alola-route-1-hauoli-outskirts
79,slowpoke,alola-route-15-main
79,slowpoke,alola-route-16-main
79,slowpoke,alola-route-16-east
79,slowpoke,alola-route-16-west
79,slowpoke,kalae-bay-area
79,slowpoke,poke-pelago-poni-island-reached
79,slowpoke,poke-pelago-ulaula-island-reached
79,slowpoke,poke-pelago-elite-four-defeated
80,slowbro,slowpoke-well-b1f
80,slowbro,seafoam-islands-1f
80,slowbro,seafoam-islands-b1f
80,slowbro,seafoam-islands-b2f
80,slowbro,seafoam-islands-b3f
80,slowbro,seafoam-islands-b4f
80,slowbro,kanto-route-12-area
80,slowbro,cinnabar-island-area
80,slowbro,kanto-route-13-area
80,slowbro,cerulean-cave-1f
80,slowbro,cerulean-cave-b1f
80,slowbro,kanto-route-23-area
80,slowbro,berry-forest-area
80,slowbro,cape-brink-area
80,slowbro,abundant-shrine-area
80,slowbro,johto-safari-zone-zone-rocky-beach
80,slowbro,kalae-bay-area
81,magnemite,fuego-ironworks-area
81,magnemite,sinnoh-route-222-area
81,magnemite,johto-route-38-area
81,magnemite,johto-route-39-area
81,magnemite,kanto-route-6-area
81,magnemite,kanto-route-10-area
81,magnemite,kanto-route-11-area
81,magnemite,power-plant-area
81,magnemite,new-mauville-entrance
81,magnemite,new-mauville-area
81,magnemite,virbank-complex-outer
81,magnemite,virbank-complex-inner
81,magnemite,johto-safari-zone-zone-peak
81,magnemite,johto-safari-zone-zone-wasteland
81,magnemite,alola-route-1-hauoli-outskirts
81,magnemite,alola-route-1-trainers-school
81,magnemite,hauoli-city-shopping-district
81,magnemite,malie-city-outer-cape
81,magnemite,poke-pelago-poni-island-reached
81,magnemite,poke-pelago-ulaula-island-reached
81,magnemite,poke-pelago-elite-four-defeated
82,magneton,sinnoh-victory-road-2f
82,magneton,sinnoh-route-222-area
82,magneton,cerulean-cave-1f
82,magneton,cerulean-cave-2f
82,magneton,cerulean-cave-b1f
82,magneton,power-plant-area
82,magneton,new-mauville-area
82,magneton,p2-laboratory-area
82,magneton,lost-hotel-area
82,magneton,johto-safari-zone-zone-peak
82,magneton,johto-safari-zone-zone-mountain
83,farfetchd,sinnoh-route-221-area
83,farfetchd,johto-route-38-area
83,farfetchd,johto-route-39-area
83,farfetchd,johto-route-43-area
83,farfetchd,johto-route-47-area
83,farfetchd,kanto-route-12-area
83,farfetchd,johto-route-48-area
83,farfetchd,kanto-route-13-area
83,farfetchd,kalos-route-22-area
83,farfetchd,johto-safari-zone-zone-wetland
84,doduo,sinnoh-route-201-area
84,doduo,mt-silver-outside
84,doduo,kanto-route-26-area
84,doduo,kanto-route-27-area
84,doduo,kanto-route-28-area
84,doduo,kanto-route-16-area
84,doduo,kanto-route-17-area
84,doduo,kanto-route-18-area
84,doduo,kanto-route-22-area
84,doduo,kanto-safari-zone-area-1-east
84,doduo,kanto-safari-zone-area-3-west
84,doduo,hoenn-safari-zone-nwmach-bike-area
84,doduo,hoenn-safari-zone-sw
84,doduo,hoenn-safari-zone-se
84,doduo,kalos-route-5-area
84,doduo,johto-safari-zone-zone-rocky-beach
85,dodrio,mt-silver-outside
85,dodrio,kanto-route-26-area
85,dodrio,kanto-route-27-area
85,dodrio,kanto-route-28-area
85,dodrio,kanto-route-17-area
85,dodrio,cerulean-cave-1f
85,dodrio,cerulean-cave-2f
85,dodrio,hoenn-safari-zone-nwmach-bike-area
86,seel,sinnoh-sea-route-226-area
86,seel,sinnoh-sea-route-230-area
86,seel,whirl-islands-1f
86,seel,whirl-islands-b1f
86,seel,whirl-islands-b2f
86,seel,whirl-islands-b3f
86,seel,johto-route-47-area
86,seel,seafoam-islands-1f
86,seel,seafoam-islands-b1f
86,seel,seafoam-islands-b2f
86,seel,seafoam-islands-b3f
86,seel,seafoam-islands-b4f
86,seel,icefall-cave-entrance
86,seel,icefall-cave-1f
86,seel,icefall-cave-b1f
86,seel,icefall-cave-waterfall
86,seel,giant-chasm-area
86,seel,giant-chasm-forest-cave
86,seel,seaside-cave-1f
86,seel,seaward-cave-area
86,seel,poke-pelago-poni-island-reached
86,seel,poke-pelago-ulaula-island-reached
86,seel,poke-pelago-elite-four-defeated
87,dewgong,sinnoh-victory-road-inside-b1f
87,dewgong,sinnoh-sea-route-226-area
87,dewgong,sinnoh-sea-route-230-area
87,dewgong,seafoam-islands-b1f
87,dewgong,seafoam-islands-b3f
87,dewgong,seafoam-islands-b4f
87,dewgong,icefall-cave-entrance
87,dewgong,icefall-cave-waterfall
87,dewgong,giant-chasm-area
87,dewgong,giant-chasm-forest-cave
87,dewgong,seaside-cave-1f
88,grimer,sinnoh-route-212-east-towards-pastoria-city
88,grimer,celadon-city-area
88,grimer,kanto-route-16-area
88,grimer,kanto-route-17-area
88,grimer,kanto-route-18-area
88,grimer,power-plant-area
88,grimer,pokemon-mansion-1f
88,grimer,pokemon-mansion-2f
88,grimer,pokemon-mansion-3f
88,grimer,pokemon-mansion-b1f
88,grimer,fiery-path-area
88,grimer,castelia-sewers-area
88,grimer,castelia-sewers-unknown-area-38
88,grimer,johto-safari-zone-zone-marshland
89,muk,celadon-city-area
89,muk,kanto-route-16-area
89,muk,kanto-route-17-area
89,muk,kanto-route-18-area
89,muk,power-plant-area
89,muk,pokemon-mansion-1f
89,muk,pokemon-mansion-2f
89,muk,pokemon-mansion-3f
89,muk,pokemon-mansion-b1f
89,muk,unova-route-9-area
89,muk,castelia-sewers-area
89,muk,castelia-sewers-unknown-area-38
90,shellder,valley-windworks-area
90,shellder,fuego-ironworks-area
90,shellder,sinnoh-route-205-south-towards-floaroma-town
90,shellder,new-bark-town-area
90,shellder,johto-sea-route-41-area
90,shellder,johto-route-47-area
90,shellder,seafoam-islands-1f
90,shellder,seafoam-islands-b1f
90,shellder,seafoam-islands-b2f
90,shellder,seafoam-islands-b3f
90,shellder,seafoam-islands-b4f
90,shellder,kanto-sea-route-19-area
90,shellder,kanto-sea-route-20-area
90,shellder,cinnabar-island-area
90,shellder,vermilion-city-area
90,shellder,pallet-town-area
90,shellder,kanto-route-26-area
90,shellder,kanto-route-27-area
90,shellder,kanto-route-6-area
90,shellder,kanto-route-11-area
90,shellder,kanto-route-17-area
90,shellder,kanto-route-18-area
90,shellder,kanto-sea-route-21-area
90,shellder,vermilion-city-ss-anne-dock
90,shellder,ss-anne-area
90,shellder,icefall-cave-waterfall
90,shellder,one-island-area
90,shellder,five-island-area
90,shellder,undella-bay-area
90,shellder,unova-route-13-area
90,shellder,undella-town-area
90,shellder,humilau-city-area
90,shellder,seaside-cave-1f
90,shellder,kalos-route-8-area
90,shellder,kalae-bay-area
90,shellder,poke-pelago-poni-island-reached
90,shellder,poke-pelago-ulaula-island-reached
90,shellder,poke-pelago-elite-four-defeated
91,cloyster,undella-bay-area
91,cloyster,unova-route-13-area
91,cloyster,undella-town-area
91,cloyster,humilau-city-area
91,cloyster,seaside-cave-1f
91,cloyster,kalos-route-8-area
92,gastly,eterna-forest-area
92,gastly,turnback-cave-pillar-1
92,gastly,turnback-cave-before-pillar-1
92,gastly,old-chateau-entrance
92,gastly,old-chateau-dining-room
92,gastly,old-chateau-2f-private-room
92,gastly,old-chateau-2f
92,gastly,old-chateau-2f-leftmost-room
92,gastly,old-chateau-2f-left-room
92,gastly,old-chateau-2f-middle-room
92,gastly,old-chateau-2f-right-room
92,gastly,old-chateau-2f-rightmost-room
92,gastly,sinnoh-route-209-area
92,gastly,lost-tower-1f
92,gastly,lost-tower-2f
92,gastly,lost-tower-3f
92,gastly,lost-tower-4f
92,gastly,lost-tower-5f
92,gastly,johto-route-31-area
92,gastly,sprout-tower-2f
92,gastly,sprout-tower-3f
92,gastly,johto-route-32-area
92,gastly,johto-route-36-area
92,gastly,bell-tower-2f
92,gastly,bell-tower-3f
92,gastly,bell-tower-4f
92,gastly,bell-tower-5f
92,gastly,bell-tower-6f
92,gastly,bell-tower-7f
92,gastly,bell-tower-8f
92,gastly,bell-tower-9f
92,gastly,bell-tower-10f
92,gastly,pokemon-tower-3f
92,gastly,pokemon-tower-4f
92,gastly,pokemon-tower-5f
92,gastly,pokemon-tower-6f
92,gastly,pokemon-tower-7f
92,gastly,lost-cave-room-1
92,gastly,lost-cave-room-2
92,gastly,lost-cave-room-3
92,gastly,lost-cave-room-4
92,gastly,lost-cave-room-5
92,gastly,lost-cave-room-6
92,gastly,lost-cave-room-7
92,gastly,lost-cave-room-8
92,gastly,lost-cave-room-9
92,gastly,lost-cave-room-10
92,gastly,lost-cave-item-rooms
92,gastly,johto-safari-zone-zone-forest
92,gastly,alola-route-1-trainers-school
92,gastly,hauoli-cemetery-area
92,gastly,memorial-hill-area
92,gastly,poke-pelago-poni-island-reached
92,gastly,poke-pelago-ulaula-island-reached
92,gastly,poke-pelago-elite-four-defeated
93,haunter,turnback-cave-pillar-1
93,haunter,turnback-cave-pillar-2
93,haunter,turnback-cave-pillar-3
93,haunter,turnback-cave-before-pillar-1
93,haunter,turnback-cave-between-pillars-1-and-2
93,haunter,turnback-cave-between-pillars-2-and-3
93,haunter,turnback-cave-after-pillar-3
93,haunter,old-chateau-entrance
93,haunter,old-chateau-dining-room
93,haunter,old-chateau-2f-private-room
93,haunter,old-chateau-2f
93,haunter,old-chateau-2f-leftmost-room
93,haunter,old-chateau-2f-left-room
93,haunter,old-chateau-2f-middle-room
93,haunter,old-chateau-2f-right-room
93,haunter,old-chateau-2f-rightmost-room
93,haunter,rock-tunnel-1f
93,haunter,rock-tunnel-b1f
93,haunter,kanto-route-8-area
93,haunter,pokemon-tower-3f
93,haunter,pokemon-tower-4f
93,haunter,pokemon-tower-5f
93,haunter,pokemon-tower-6f
93,haunter,pokemon-tower-7f
93,haunter,lost-cave-room-1
93,haunter,lost-cave-room-2
93,haunter,lost-cave-room-3
93,haunter,lost-cave-room-4
93,haunter,lost-cave-room-5
93,haunter,lost-cave-room-6
93,haunter,lost-cave-room-7
93,haunter,lost-cave-room-8
93,haunter,lost-cave-room-9
93,haunter,lost-cave-room-10
93,haunter,lost-cave-item-rooms
93,haunter,kalos-route-14-area
93,haunter,kalos-route-19-area
93,haunter,frost-cavern-unknown-area-314
93,haunter,frost-cavern-unknown-area-315
93,haunter,frost-cavern-unknown-area-316
93,haunter,frost-cavern-unknown-area-317
93,haunter,kalos-victory-road-unknown-area-322
93,haunter,kalos-victory-road-unknown-area-324
93,haunter,kalos-victory-road-unknown-area-326
93,haunter,kalos-victory-road-unknown-area-328
93,haunter,johto-safari-zone-zone-forest
93,haunter,thrifty-megamart-abandoned-site
94,gengar,old-chateau-2f-right-room
94,gengar,thrifty-megamart-abandoned-site
95,onix,oreburgh-mine-1f
95,onix,oreburgh-mine-b1f
95,onix,sinnoh-victory-road-1f
95,onix,sinnoh-victory-road-2f
95,onix,sinnoh-victory-road-b1f
95,onix,sinnoh-victory-road-inside
95,onix,sinnoh-victory-road-inside-exit
95,onix,stark-mountain-entrance
95,onix,stark-mountain-inside
95,onix,snowpoint-temple-1f
95,onix,snowpoint-temple-b1f
95,onix,snowpoint-temple-b2f
95,onix,snowpoint-temple-b3f
95,onix,wayward-cave-1f
95,onix,wayward-cave-b1f
95,onix,iron-island-1f
95,onix,iron-island-b1f-left
95,onix,iron-island-b1f-right
95,onix,iron-island-b2f-right
95,onix,iron-island-b2f-left
95,onix,iron-island-b3f
95,onix,union-cave-1f
95,onix,union-cave-b1f
95,onix,union-cave-b2f
95,onix,johto-route-47-inside-cave
95,onix,mt-silver-1f
95,onix,mt-silver-mountainside
95,onix,mt-silver-top
95,onix,rock-tunnel-1f
95,onix,rock-tunnel-b1f
95,onix,kanto-victory-road-1-1f
95,onix,kanto-victory-road-1-2f
95,onix,kanto-victory-road-1-3f
95,onix,rock-tunnel-b2f
95,onix,kanto-victory-road-2-1f
95,onix,kanto-victory-road-2-2f
95,onix,kanto-victory-road-2-3f
95,onix,sevault-canyon-area
95,onix,relic-castle-c
95,onix,twist-mountain-area
95,onix,unova-victory-road-2-unknown-area-74
95,onix,unova-victory-road-2-unknown-area-75
95,onix,unova-victory-road-2-unknown-area-77
95,onix,unova-victory-road-2-unknown-area-80
95,onix,relic-passage-castelia-sewers-entrance
95,onix,relic-passage-relic-castle-entrance
95,onix,relic-passage-pwt-entrance
95,onix,clay-tunnel-area
95,onix,underground-ruins-area
95,onix,rocky-mountain-room-area
95,onix,glacier-room-area
95,onix,iron-room-area
95,onix,cyllage-city-area
95,onix,glittering-cave-unknown-area-303
95,onix,glittering-cave-unknown-area-304
95,onix,johto-safari-zone-zone-wasteland
95,onix,ten-carat-hill-inside
96,drowzee,sinnoh-route-215-area
96,drowzee,johto-route-34-area
96,drowzee,johto-route-35-area
96,drowzee,kanto-route-6-area
96,drowzee,kanto-route-11-area
96,drowzee,berry-forest-area
96,drowzee,johto-safari-zone-zone-swamp
96,drowzee,alola-route-2-north
96,drowzee,alola-route-2-south
97,hypno,kanto-route-11-area
97,hypno,cerulean-cave-1f
97,hypno,berry-forest-area
97,hypno,johto-safari-zone-zone-swamp
97,hypno,hauoli-city-shopping-district
97,hypno,poni-plains-north
98,krabby,sinnoh-sea-route-226-area
98,krabby,cherrygrove-city-area
98,krabby,union-cave-b2f
98,krabby,johto-route-34-area
98,krabby,olivine-city-area
98,krabby,johto-sea-route-40-area
98,krabby,whirl-islands-1f
98,krabby,whirl-islands-b1f
98,krabby,whirl-islands-b2f
98,krabby,whirl-islands-b3f
98,krabby,cianwood-city-area
98,krabby,dark-cave-violet-city-entrance
98,krabby,seafoam-islands-1f
98,krabby,seafoam-islands-b1f
98,krabby,seafoam-islands-b2f
98,krabby,seafoam-islands-b3f
98,krabby,seafoam-islands-b4f
98,krabby,johto-route-47-inside-cave
98,krabby,kanto-route-12-area
98,krabby,kanto-sea-route-19-area
98,krabby,kanto-sea-route-20-area
98,krabby,cinnabar-island-area
98,krabby,cerulean-city-area
98,krabby,vermilion-city-area
98,krabby,fuchsia-city-area
98,krabby,pallet-town-area
98,krabby,kanto-route-4-area
98,krabby,kanto-route-6-area
98,krabby,kanto-route-10-area
98,krabby,kanto-route-11-area
98,krabby,kanto-route-13-area
98,krabby,kanto-route-17-area
98,krabby,kanto-route-18-area
98,krabby,kanto-sea-route-21-area
98,krabby,kanto-route-24-area
98,krabby,kanto-route-25-area
98,krabby,kanto-safari-zone-middle
98,krabby,kanto-safari-zone-area-1-east
98,krabby,kanto-safari-zone-area-2-north
98,krabby,kanto-safari-zone-area-3-west
98,krabby,vermilion-city-ss-anne-dock
98,krabby,ss-anne-area
98,krabby,icefall-cave-waterfall
98,krabby,kindle-road-area
98,krabby,treasure-beach-area
98,krabby,bond-bridge-area
98,krabby,resort-gorgeous-area
98,krabby,water-labyrinth-area
98,krabby,five-isle-meadow-area
98,krabby,memorial-pillar-area
98,krabby,outcast-island-area
98,krabby,green-path-area
98,krabby,water-path-area
98,krabby,trainer-tower-area
98,krabby,tanoby-ruins-area
98,krabby,one-island-area
98,krabby,five-island-area
98,krabby,driftveil-city-area
98,krabby,unova-route-4-area
98,krabby,unova-route-13-area
98,krabby,virbank-city-area
98,krabby,virbank-complex-outer
98,krabby,johto-safari-zone-zone-mountain
98,krabby,johto-safari-zone-zone-rocky-beach
99,kingler,cherrygrove-city-area
99,kingler,union-cave-b2f
99,kingler,johto-route-34-area
99,kingler,olivine-city-area
99,kingler,johto-sea-route-40-area
99,kingler,whirl-islands-1f
99,kingler,whirl-islands-b2f
99,kingler,whirl-islands-b3f
99,kingler,cianwood-city-area
99,kingler,seafoam-islands-b1f
99,kingler,seafoam-islands-b2f
99,kingler,seafoam-islands-b3f
99,kingler,seafoam-islands-b4f
99,kingler,johto-route-47-inside-cave
99,kingler,kanto-sea-route-19-area
99,kingler,kanto-sea-route-20-area
99,kingler,pallet-town-area
99,kingler,kanto-route-10-area
99,kingler,kanto-sea-route-21-area
99,kingler,kanto-route-25-area
99,kingler,cerulean-cave-1f
99,kingler,cerulean-cave-b1f
99,kingler,kanto-route-23-area
99,kingler,icefall-cave-waterfall
99,kingler,kindle-road-area
99,kingler,treasure-beach-area
99,kingler,bond-bridge-area
99,kingler,resort-gorgeous-area
99,kingler,water-labyrinth-area
99,kingler,five-isle-meadow-area
99,kingler,memorial-pillar-area
99,kingler,outcast-island-area
99,kingler,green-path-area
99,kingler,water-path-area
99,kingler,trainer-tower-area
99,kingler,tanoby-ruins-area
99,kingler,one-island-area
99,kingler,five-island-area
99,kingler,driftveil-city-area
99,kingler,unova-route-4-area
99,kingler,unova-route-13-area
99,kingler,virbank-city-area
99,kingler,virbank-complex-outer
99,kingler,johto-safari-zone-zone-rocky-beach
100,voltorb,sinnoh-route-218-area
100,voltorb,kanto-route-10-area
100,voltorb,power-plant-area
100,voltorb,new-mauville-entrance
100,voltorb,new-mauville-area
100,voltorb,team-rocket-hq-area
101,electrode,cerulean-cave-1f
101,electrode,cerulean-cave-2f
101,electrode,cerulean-cave-b1f
101,electrode,power-plant-area
101,electrode,new-mauville-area
101,electrode,lost-hotel-area
101,electrode,team-rocket-hq-area
101,electrode,team-rockets-castle-area
1,bulbasaur,cerulean-city-area
1,bulbasaur,pallet-town-area
1,bulbasaur,lumiose-city-area
1,bulbasaur,alola-route-2-main
2,ivysaur,Desconhecido
3,venusaur,Desconhecido
4,charmander,pallet-town-area
4,charmander,kanto-route-24-area
4,charmander,lumiose-city-area
4,charmander,alola-route-3-main
5,charmeleon,Desconhecido
6,charizard,Desconhecido
7,squirtle,vermilion-city-area
7,squirtle,pallet-town-area
7,squirtle,lumiose-city-area
7,squirtle,seaward-cave-area
8,wartortle,Desconhecido
9,blastoise,Desconhecido
10,caterpie,eterna-forest-area
10,caterpie,sinnoh-route-204-south-towards-jubilife-city
10,caterpie,sinnoh-route-204-north-towards-floaroma-town
10,caterpie,johto-route-30-area
10,caterpie,johto-route-31-area
10,caterpie,ilex-forest-area
10,caterpie,johto-route-34-area
10,caterpie,johto-route-35-area
10,caterpie,national-park-area
10,caterpie,unknown-all-bugs-area
10,caterpie,johto-route-36-area
10,caterpie,johto-route-37-area
10,caterpie,johto-route-38-area
10,caterpie,johto-route-39-area
10,caterpie,lake-of-rage-area
10,caterpie,kanto-route-26-area
10,caterpie,kanto-route-27-area
10,caterpie,kanto-route-2-south-towards-viridian-city
10,caterpie,kanto-route-24-area
10,caterpie,kanto-route-25-area
10,caterpie,kanto-route-2-north-towards-pewter-city
10,caterpie,viridian-forest-area
10,caterpie,pattern-bush-area
10,caterpie,kalos-route-2-area
10,caterpie,santalune-forest-area
10,caterpie,azalea-town-area
10,caterpie,alola-route-1-east
10,caterpie,alola-route-1-south
10,caterpie,alola-route-1-west
10,caterpie,alola-route-5-area
10,caterpie,lush-jungle-north
10,caterpie,lush-jungle-south
10,caterpie,lush-jungle-west
10,caterpie,melemele-meadow-area
11,metapod,eterna-forest-area
11,metapod,johto-route-30-area
11,metapod,johto-route-31-area
11,metapod,ilex-forest-area
11,metapod,johto-route-34-area
11,metapod,johto-route-35-area
11,metapod,national-park-area
11,metapod,johto-route-36-area
11,metapod,johto-route-37-area
11,metapod,johto-route-38-area
11,metapod,johto-route-39-area
11,metapod,lake-of-rage-area
11,metapod,kanto-route-26-area
11,metapod,kanto-route-27-area
11,metapod,kanto-route-2-south-towards-viridian-city
11,metapod,kanto-route-24-area
11,metapod,kanto-route-25-area
11,metapod,kanto-route-2-north-towards-pewter-city
11,metapod,viridian-forest-area
11,metapod,pattern-bush-area
11,metapod,unova-route-12-area
11,metapod,santalune-forest-area
11,metapod,azalea-town-area
11,metapod,alola-route-1-south
11,metapod,alola-route-1-west
11,metapod,alola-route-5-area
11,metapod,lush-jungle-north
11,metapod,lush-jungle-south
11,metapod,lush-jungle-west
11,metapod,melemele-meadow-area
12,butterfree,ilex-forest-area
12,butterfree,johto-route-34-area
12,butterfree,johto-route-35-area
12,butterfree,johto-route-36-area
12,butterfree,johto-route-37-area
12,butterfree,johto-route-38-area
12,butterfree,johto-route-39-area
12,butterfree,lake-of-rage-area
12,butterfree,kanto-route-26-area
12,butterfree,kanto-route-27-area
12,butterfree,kanto-route-2-south-towards-viridian-city
12,butterfree,kanto-route-24-area
12,butterfree,kanto-route-25-area
12,butterfree,kanto-route-2-north-towards-pewter-city
12,butterfree,viridian-forest-area
12,butterfree,unova-route-12-area
12,butterfree,azalea-town-area
12,butterfree,alola-route-5-area
12,butterfree,lush-jungle-north
12,butterfree,lush-jungle-south
12,butterfree,lush-jungle-west
12,butterfree,melemele-meadow-area
13,weedle,eterna-forest-area
13,weedle,sinnoh-route-204-south-towards-jubilife-city
13,weedle,sinnoh-route-204-north-towards-floaroma-town
13,weedle,johto-route-30-area
13,weedle,johto-route-31-area
